1,"Hinsdale",NH, +42.8092977, -072.5048221
1,"Surry",NH, +43.0187779, -072.3433831
1,"Walpole",NH, +43.0811020, -072.4031267
1,"Ervings",NH, +44.8004236, -071.3436588
1,"Northumberland",NH, +44.5684949, -071.5193004
1,"Pittsburg",NH, +45.1453260, -071.2548765
1,"Stewartstown",NH, +44.9606699, -071.4069908
1,"Thompson and Meserves",NH, +44.2971193, -071.2778037
1,"Benton",NH, +44.0359247, -071.8465565
1,"Bethlehem",NH, +44.2604349, -071.6092039
1,"Canaan",NH, +43.6876870, -072.0439868
1,"Dorchester",NH, +43.7481860, -071.9881837
1,"Ellsworth",NH, +43.9117990, -071.7689963
1,"Enfield",NH, +43.6033139, -072.1185980
1,"Albany",NH, +43.9594503, -071.2742511
1,"Chatham",NH, +44.1274980, -071.0606912
1,"Freedom",NH, +43.8420363, -071.0751609
1,"Hale's",NH, +44.0384029, -071.1708879
1,"Hart's Location",NH, +44.1408876, -071.3755309
1,"Jackson",NH, +44.1876201, -071.1557630
1,"Gilmanton",NH, +43.4315902, -071.3663220
1,"Laconia",NH, +43.5765351, -071.4822628
1,"New Hampton",NH, +43.6234361, -071.6325467
1,"Conway",NH, +44.0057853, -071.0651698
1,"Goshen",NH, +43.2720918, -072.1010334
1,"Kensington",NH, +42.9328701, -070.9642731
1,"Raymond",NH, +43.0325830, -071.2031436
1,"Seabrook",NH, +42.8831227, -070.8608230
1,"Windham",NH, +42.8110921, -071.3026878
1,"Deerfield",NH, +43.1363215, -071.2550770
1,"Fremont",NH, +43.0003692, -071.1191619
1,"Greenland",NH, +43.0396995, -070.8456427
1,"Hampstead",NH, +42.8810608, -071.1718827
1,"Kingston",NH, +42.9137308, -071.0735952
1,"New Castle",NH, +43.0621474, -070.7170709
1,"Littleton",NH, +44.3433515, -071.7951184
1,"Newmarket",NH, +43.0709125, -070.9469395
1,"Newton",NH, +42.8703694, -071.0459151
1,"North Hampton",NH, +42.9799344, -070.8294406
1,"Northwood",NH, +43.2118559, -071.2233933
1,"Atkinson",NH, +42.8391129, -071.1671916
1,"Auburn",NH, +42.9970592, -071.3658063
1,"Candia",NH, +43.0568952, -071.3406349
1,"Chester",NH, +42.9845305, -071.2551047
1,"Danville",NH, +42.9278919, -071.1198885
1,"Derry",NH, +42.8876137, -071.2820474
1,"East Kingston",NH, +42.9258619, -071.0026286
1,"Rollinsford",NH, +43.2198363, -070.8431008
1,"Somersworth",NH, +43.2534762, -070.8879437
1,"Newfields",NH, +43.0385087, -070.9679535
1,"Bath",NH, +44.1829552, -071.9870110
1,"Campton",NH, +43.8308568, -071.6460865
1,"Easton",NH, +44.1011774, -071.7951151
1,"Hanover",NH, +43.7210227, -072.1852072
1,"Lebanon",NH, +43.6354277, -072.2538366
1,"Chesterfield",NH, +42.8880017, -072.4434717
1,"Nelson",NH, +42.9994818, -072.1217028
1,"Westmoreland",NH, +42.9680753, -072.4308561
1,"Webster",NH, +43.3065724, -071.7256823
1,"Wilmot",NH, +43.4432836, -071.9224456
1,"Center Harbor",NH, +43.7027754, -071.5104427
1,"County subdivisions not defined",NH, +42.9568660, -070.6348455
1,"Shelburne",NH, +44.3671720, -071.0871155
1,"Troy",NH, +42.8287983, -072.1889433
1,"Winchester",NH, +42.7893136, -072.3952385
1,"Meredith",NH, +43.6312114, -071.4985847
1,"Sanbornton",NH, +43.5241863, -071.6016068
1,"Tilton",NH, +43.4712114, -071.5764584
1,"Acworth",NH, +43.2139225, -072.2870332
1,"Claremont",NH, +43.3864700, -072.3344957
1,"Cornish",NH, +43.4729880, -072.3117491
1,"Croydon",NH, +43.4442265, -072.1783487
1,"Langdon",NH, +43.1869753, -072.3595871
