2,"FORT MEADE",FD10,     27.7897,   81.653167,45,30
2,"FORT MEADE",1FA9,      27.785,   81.651111,45,30
2,"FROSTPROOF",52FL,   27.751303,    81.55915,45,30
2,"FROSTPROOF",4FL5,   27.755278,   81.599722,45,30
2,"LAKE WALES",X25,   27.953806,   81.601417,45,30
2,"LAKE WALES",X07,   27.893211,   81.621459,45,30
2,"WAUCHULA",CHN,   27.514917,   81.880472,45,30
2,"BRANDON",FL78,   27.898636,   82.182589,45,31
2,"LAKELAND",LAL,   27.987636,   82.018993,45,31
2,"LAKELAND",X49,   27.933358,   82.043974,45,31
2,"LITHIA",27FA,     27.8062,   82.141365,45,31
2,"TAMPA",TPF,   27.915444,   82.449389,45,31
2,"WIMAUMA",23FL,   27.684444,   82.244167,45,31
2,"WIMAUMA",FD77,   27.711975,   82.282869,45,31
2,"CLEARWATER",CLW,   27.977214,   82.759057,45,32
2,"ELLENTON",6FD7,   27.544204,   82.530096,45,32
2,"PALMETTO",48X,   27.642597,   82.519917,45,32
2,"ST PETERSBURG",SPG,   27.765114,   82.626974,45,32
2,"ST PETERSBURG-CLEARWATER",PIE,   27.908694,     82.6865,45,32
2,"TAMPA",MCF,   27.849342,   82.521217,45,32
2,"TAMPA",TPA,   27.975472,    82.53325,45,32
2,"ROCKPORT",XS67,   27.944457,    96.98501,45,60
2,"CORPUS CHRISTI",NGW,    27.70242,    97.43882,45,61
2,"CORPUS CHRISTI",NGP,   27.692701,   97.290377,45,61
2,"CORPUS CHRISTI",NWL,      27.635,   97.312222,45,61
2,"INGLESIDE",TFP,   27.913028,     97.2115,45,61
2,"PORT ARANSAS",RAS,   27.811833,    97.08875,45,61
2,"PORTLAND",9R5,   27.886667,   97.349636,45,61
2,"PORTLAND",TE87,   27.915833,   97.320278,45,61
2,"AGUA DULCE",67T,   27.799966,   97.850955,45,62
2,"BISHOP",07R,   27.610167,   97.752528,45,62
2,"CORPUS CHRISTI",CRP,   27.772194,   97.502417,45,62
2,"CORPUS CHRISTI",07TE,    27.72114,   97.512771,45,62
2,"CORPUS CHRISTI",69TA,   27.655032,   97.525271,45,62
2,"KINGSVILLE",NQI,   27.504515,   97.808289,45,62
2,"ROBSTOWN",TE62,   27.854266,   97.682275,45,62
2,"ROBSTOWN",RBO,   27.778139,   97.690111,45,62
2,"ROBSTOWN",XS66,   27.803913,   97.743607,45,62
2,"SANDIA",1XS0,   27.990592,   97.894114,45,62
2,"SANDIA",8XS3,   27.993892,   97.820567,45,62
2,"ALICE",ALI,   27.740889,   98.026944,45,63
2,"FREER",42XS,   27.958819,   98.403764,45,63
2,"KINGSVILLE",IKG,   27.550861,   98.030917,45,63
2,"ORANGE GROVE",NOG,   27.896818,   98.043555,45,63
2,"BRUNI",8TS0,   27.553086,    98.73224,45,64
2,"FREER",TX56,     27.7155,   98.702533,45,64
2,"FREER",28TA,   27.833631,   98.716962,45,64
